label,sentence
1,哈哈哈小礼物[哈哈][哈哈][哈哈]
0,回复@名都和源: 最近瘦了木？我好像胖了[悲伤] //@名都和源:[爱你] //@yoyo_小魔女:回复@Dorobeile宇: 我就去过一次，还不错 //@Dorobeile宇:这家好吃吗？ //@yoyo_小魔女:[哈哈]
0,巨倒霉，一个月没有洗车了，下午刚洗，现在倾盆大雨…@零二一二 @猫-公主 [抓狂]
0,呃，没感觉 //@北京美食攻略:我肿么不知道。。[衰] //@北京号外:据中国地震台网最新消息，北京时间2012年4月28日06:16:32，北京市朝阳区发生1.8级地震，震源深度8公里。多名网友发微博称有震感。
1,萌死了！//@精彩电影: [太开心]好萌啊！[爱你]
0,姑娘们奋战在舞蹈前线辛苦了[泪]
0,//@微博搞笑排行榜:好感人！[泪]
0,有一种状态叫TMD疼！[泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪]
0,@吾酷小宝 @兔拉拉810 @王乱子 @一丈魔 @杰哥5286 死胖子死胖子死胖子死胖子死胖子死胖子死胖子死胖子死胖子死胖子死去活来的胖子[抓狂]
0,睡眠质量越来越差[衰]
1,石窝黑椒牛肉饭38元[嘻嘻][嘻嘻][嘻嘻]
0,回复@深圳尚书吧:是你忙，改日补上 //@深圳尚书吧:我们亦如是！初版本也有购买，俞社还不给我们的签名，这本也没给签[泪]@俞晓群
1,回复@silent599:每天三?五花腩。//@silent599:蔡生，怎么吃才肥一点求指教？[可爱]//@蔡?:回复@yongxinlee:?????，永不?。//@yongxinlee:蔡生，钱要赚到多少算够？
1,// @锦江国际酒店: 好活动，转起来[可爱]
0,【早安】炎炎夏季已过，凉风习习的秋天亦末[微风]。“秋令进补，冬令打虎”，洒家一定要弥补因为夏日和北京“短秋”而丢失的营养[抓狂]。老几位，眼见秋风一天近似一一天，来一锅热乎乎的火锅，暖心又暖胃的涮起来吧！走起[起亚律动]！
1,回复@豆豆听胡爷说故事: 会随地吐痰？ //@豆豆听胡爷说故事:很想去新加坡 但是咱现在个人素质没那么高呢 就不去给人家添乱啦[哈哈] //@胡爷-2013周游大中华:[威武]
0,风雨过后总能见彩虹！[沙尘暴][微风][太阳] //@悠然的轮:辛苦着，努力着，坚持着！//@蔡幼林: 哪个人北漂史不是一部血泪史！[泪]
0,@Havi_Travel_孟? @碧游2011 要看看他说的地道不 //@莫是莫非: ?特了！ //@史上第一最最搞: 这个和四六级没什么关系吧，考试是考试，语言是语言//@Jason-黄Sir: [good]想想明天考4级 再看看人老外 差距啊。。。[泪]
0,能用朱令做一期封面吗[泪]//@陈瑜陈瑜: 依然屡见不鲜[生病] //@慕春彦:这饱经患难的清晨，不是我们想要的清晨。
1,回复@修侃:嗳哟，@修侃 都认可了，我就更有信心啦~[爱你] //@修侃:好看！[good]
1,皆さん、おはようございます[呵呵]今天名古屋晴[阳光]，湛蓝天空。最高气温9度，最低气温1度，风有些大。明后天气温还将上升，根据天气预报，下周都将会是好天气，气温也会回升，最高气温将会达到15度呢[哈哈]金曜日、??りましょう[耶]
0,#果冻的微博日记#星期六就到医院报到，就带回这些[生病][悲伤][抓狂]吃药的日子来了。
1,"//@神话天空:从一开始咱就认为带路党在做戏,军演什么的其实是豁老百姓的![怒]""划定了领海基线，却要求承认争议。荒唐的外交部！""可惜我每年缴的几十万税啊!养了一群太监![抓狂] //@钟斌华创意:回复@女生萨哈啦:[哈哈] //@女生萨哈啦:可惜了铮铮铁骨这个成语。。 //@钟斌华创意:还铮铮铁骨呢"
0,我背着房子很重很重。。。他倒是有个房子呢[泪]
0,又一次活活被楼上群租的小伙子们惊醒，忙了一天他们的精力还那么旺盛，追逐打闹声，翻箱倒柜声，蹦蹦跳跳声，咣咣的砸的人心里起急，要了老命了[泪][泪]@云天子
1,亲，好久不出场，一来带来这么多咖啡？[爱你][馋嘴]
0,异性相吸嘛。[偷笑]其实你可以先从你身边的妹子下手，不用太漂亮也行啊，先练习嘛。//@言之海也:你说人家这摄影师是怎么找到妹子的拍片儿，漂亮死了。。。。@猫小姐需要正能量 [泪][泪][泪]
0,"[泪] //@犹太人法则: 你有你的生活、娱乐和朋友,但狗一生只有你!――地球都哭了！"
1,天气晴好！俺家都预订满咯！欢喜中！[爱你][鼓掌]
0,月底不见不散。@百草得茶 @李勇平-lee  //@英杰拉姆:就差你啊！[右哼哼] //@叶大勇微博:天津聚会挪到上海，恨不能马上飞过去。@李勇平-lee [抓狂][抓狂][抓狂]//@叶大勇微博:多谢@英杰拉姆 @丫头-莎小莎 的热情接待
0,就不能选洋葱么？就不能妥协下么？[泪]
1,丽华姐我珍惜你[嘻嘻]//@风轻云淡-ing:@重庆人在北京 [爱你] //@围脖心情心语:这个白羊座微博很不错哦[good]推荐关注@白羊座-心理学 带你进入白羊座的心理世界！
0,超级堵[怒]
0,回复@止戈从文:玩火者必自焚，不管是以什么名义，不管是老奸巨猾还是以小卖小 //@止戈从文:回复@上海沈善增:如此闹法，实则猥亵民主，并让猥亵行为显得更露骨，一群混混！ //@止戈从文:为不要而不要，为反对而反对，为闹而闹，纯粹傻逼！[衰] //@提刀探花在缅北:[哈哈]
1,超级好吃的面?整整一大碗呀，面筋?斗、汤鲜美，赞[鼓掌][鼓掌][鼓掌]谢谢你们， ????脑海中留下了我更美的南京「 」
0,@忽然壹生 [失望] //@盖世女英雄__张滢: @葛老爷 [右哼哼]//@微博搞笑排行榜:丈夫性格能改变妻子容貌，男同胞必看哦！[赞]
0,趁着这几天不出游，补落下的N多攻略，又是照片又是文字，下决心不能再烂尾了。结果半截半又跟 @河东居士 同志说了半天他老家山西，紧接着又瞅到山妖的小裙裙泳装照，继续掰扯半天身材。好吧~ 看来我能坚持很困难了[汗][泪] PS：不过，今天值得庆贺的是又帮一些朋友帮忙办好了出游拍摄的行程，开心。
1,喜欢?的上色。//@烟斗老头:[哈哈]//@玲玲_elin: //@古派烟具淘宝店:Eltang 一直被模仿，从未被超越。。。。。。除了价格[偷笑]
1,#城觅TOP10试吃团#简直就像是艺术品啊！[花心]太诱人了~仿佛透过电脑屏幕都能感受到芝士的浓郁呢~~[太开心]
0,哎呀妈呀，每天都去的马代机场被拍这么唯美了！！我真是缺乏一颗发现的心灵[泪]，欢迎各位好友来发现马代的美！没有最美只有更美[偷笑] //@Track-:啊啊啊啊…明天要上课，后天要上课，下周还是要上课啊。。//@李欣芸SharonLee:@天堂马尔代夫
1,开kia 用nokia 就是自己跟自己较劲？ //@黄庄老王:乐喷了！[哈哈]
1,[爱你][爱你][爱你][晕] //@台词丶音乐丶电影:亚洲最大的户外水上主题乐园2012年5月26日开放，一定要去啊！！~~~~[啦啦啦啦]
0,[爱你][爱你][爱你]亲爱的[泪][泪][泪]
1,丹江大坝突然泄水来~~[哈哈]//@简白: @泡鱼儿 这张照片是用命换来的！[吃惊]那天我们俩差点没回来！！
0,中枪……[晕][浮云]
0,我容易吗啊，我容易吗？老大是精神病，老二是单睾，将来绝育还得把肚子打开[泪]
0,我饿了???????[抓狂][偷笑]
0,晚上吃黑片，不瞌睡...感冒患者居然还失眠[衰]
1,进去就不出来了，就这点儿出息[嘻嘻][嘻嘻][嘻嘻]~
1,回复@??王:这个贵啊，而且限量，您先查看价格[哈哈]回头去成都喝[嘻嘻] //@??王:[笑哈哈]先来一瓶我尝尝。 //@海航文化陈伟:下次买这个送朋友[嘻嘻]@?鸢王
1,原来“樊昊仑”与我的相似度有80.91%，赶紧来百度魔图试试哪个明星长的像你！#PK大咖# #百度魔图#@刘?昂 真俊[哈哈]@小呲灏 @刘_勇伯 @相声演员胡鸣宇
1,@美食诱惑馆 @美食 @文艺吃货青年 MS Bonbon中秋节送蒙布朗栗子金砖，请大家告诉大家，感谢喔[嘻嘻]
1,十堰V5//@东风洁洁: 哪个十堰的亲 这么有才[哈哈]//@作家崔成浩:回复@十堰你好:把你经纬度报上来！大浦洞忍无可忍了！~ //@十堰你好:我们老家上坟的菜都是这样摆的！ //@作家崔成浩:回复@?凰??竹幼婷:[偷笑]这。。。我。。。[汗] //@?凰??竹幼婷:有人不?啊?[挖鼻屎]
1,//@袁岳:哈哈哈//@侯宁:一袭好胸，直令王会长瞬间动容。[哈哈]//@IIA王平: 尼玛！没看出来，老任和小潘还一袭好胸啊！@我是闻正兵 @铜锣湾_陈智 @流通达人朱云骅 @gloven @毒刺导弹 @阿曼达和007 @IIA顾勇 //@侯宁:[偷笑] //@张晨初艺术空间:[哈哈][哈哈][哈哈] //@O大脸儿O: 妈呀！彻底醒了！
0,北大软件的客服电话真难打啊[晕]，打了半个小时终于有个东北口音哥们儿接电话了
1,#朱亚文# 刚看到以前一张忒味道的照片[嘻嘻]，很多亚麻肯定没看过滴，大家收去记得说点啥哦[耶]
1,一不留神阿姨已经把饺子包好了。本来我还想看看哪个包了宝贝在里面呢[嘻嘻]
0,你咋不说我和四宝呢[泪]
1,//@泰州华侨城微博: @泰州华侨城云海温泉 艳照[哈哈]
0,[衰][衰][衰][衰][衰][衰]
1,自己动手，丰衣足食[嘻嘻]
0,捷达[衰]
0,我要逃离北京逃离雾霾[抓狂]我要去加拿大[偷笑]
1,#云婚礼#真正地爱情就是，带上自行车和基本好看的书，到郊外随便找一片舒服的草地，两个人静静地躺下来看着书，腻腻歪，幸福就是这么简单~[爱你]
0,之所以这些人敢犯罪，因为他们知道对他们来说犯罪的“成本”很低。 //@神话天空:回复@我是流氓也是好人:用共产党的话说吧：怕死不当共产党员。几百万人算啥，百姓有十亿以上！！[怒]
0,想想明天好恐怖，早晨有一个小时要给几个同事讲个税的算法，要制作发放工资单，还有最重要的......发工资......[抓狂] 时间够用吗？可是到现在......
1,回复@胖星儿:[哈哈] 绝对暧昧！ //@胖星儿:呼吁弄个女员工休息室吧！衣服还不是大问题，但那个电动美德乐的动静太暧昧了[衰]
1,难怪！我们的美食作者们有了强大滴理论支持。[嘻嘻]
0,//@北京陶瓷: 事情快真相大白喽，某些地方球儿迷的丑恶嘴脸要被赤裸裸的暴露喽！//@久久19:继续曝光！~~[怒]//@足球摄影师大金牙: //@刘昊: @张大陆CCTV-5 真的吗，太恐怖了
1,tb帐户里都木钱了，可咋还不停想买东西呢，过节真不好呀[抓狂]，节前你们都花了多少钱？打算花多少钱？敢晒晒不？[哈哈]
0,好累，想睡，但还在high点上，几痛苦。[泪]
0,好喜欢！可惜回不去[泪]西安的同胞们有空替我去逛逛呀[照相机]
0,#汪汪在旅途#Le Patio De Fes，很好的一家Raid，大路套小路，小路套小巷，本应很有感觉地一家摩洛哥风情酒店，但是到了才发现--一个人没有一个人没有一个人没有！！！！！[衰]太恐怖了[衰][流泪] 我在:http://t.cn/8kHlhs2
0,伤不起啊伤不起//@布瓜好藤:@麻然静 哇哈哈哈~悲催噻~//@汽车营销顾问: 所谓＂?场部十大伤不起、、、＂。有点言过其实[晕]
1,据说上海木有民族园路牌也不是这样，如果是真的就不知道楼主啥心理了。帮转500次吧[嘻嘻]//@一毛不拔大师: [鼓掌]//@文三娃:[衰]//@虫子在北京: [嘻嘻][嘻嘻][嘻嘻] //@MEEEOW: 难以置信[抓狂] //@纽约蓝蓝: 哈哈哈！
0,角色互换了啊！四肢健全的乞讨卖艺的人我从来都不给钱。 //@微博同城会:两班倒，轮休，高收入，无风险……[失望]
0,今晚独自观影[泪] 我在这里:http://t.cn/zHeMBDn
1,今儿早点，美厨娘@楠心-楠意 亲手做的萨其马、双色米糕！萨其马甜度再降降，多降降。米糕有发面的甜味儿，挺好。就是边儿的纸粘上了，刚拿到手就摘下来可能好得多[爱你]谢谢
1,[爱你] //@懒思理: 中啦!!!//@李小一only:@懒思理 哈哈哈[哈哈]
1,[哈哈][哈哈]这个真心笑了，，哈哈
1,[偷笑]哈哈 昨晚我滴手艺[做鬼脸]我滴盆友们很有口福噢！我亲自下厨给大家[做鬼脸]亲们～我不光会唱歌我还很会做饭[偷笑]我不光话说得快菜做滴也很快[哈哈]大家可以叫我“麻溜女神了”就是很麻利很快滴意思[哈哈]大家也可以叫我“神厨”王可耐[偷笑]亲们[亲亲]看我可耐不[哈哈] http://t.cn/z8AGFIw
0,惊蛰，鱼出坑，在路上[偷笑]早餐吃三个汉堡是不是有点违和感[衰] 我在这里:http://t.cn/8kRRkTc
1,回复@李小?:眼花了[晕] 买本1月摄影旅游 里面有我的揭秘[酷] //@李小?: @播放WBF [嘻嘻] //@宿命不应是轮回:@Memorise_emanon :这是@李小? 拍的吗？
1,“你有吸烟的自由，但你不能自由地吸烟”[鼓掌]
1,右边正解。。欢迎各位垂询广告事宜。。[嘻嘻]//@云云网: 目前刘骏的重心在云云网，在社交与搜索的整合上。我们的云云移动平台已经上线，整合了微博及50万app数据，精准广告效果远超传统投放平台。目前云云与360合作也在顺利进行，尤其在移动端表现很突出。
1,回复@韩骏:[哈哈][哈哈][哈哈] //@韩骏:回复@童华安:[哈哈][哈哈]欢迎瓜分。 //@韩骏:[哈哈]万里长征才是开始，我会继续努力！
1,[太开心] 会的会的 //@无戒视界:希望下次入住艾美有如此怡静的心境
1,[哈哈]都是起哄架秧子的
1,邀请robin呀@晋老西网左燕庆  //@陆茂华:回复 @李明顺 :[爱你][给力] // @李明顺 :up，晋商。// @戴桂生 : 不错的聚会@
0,"常常感到自己很笨,我感到我需要学习沟通的技巧,我需要学习大量的沟通的技巧。不得不说,我简直就是情商界的一朵奇葩。[泪]"
0,请删掉最后一张照片吧，太惨，不忍心看。也会让孩子的亲人们难以承受。。。[泪][泪][泪][泪][泪][泪]
0,哈哈！咖啡来的，又名瑰夏！[嘻嘻][嘻嘻][哈哈][哈哈] //@劳毅波广州大波波:右，艺妓？[悲伤]  //@糖哥-咖啡大佬老冯:[哈哈][哈哈][哈哈][哈哈]明天还来吗？  //@木籽Dream:哈哈，@艺外咖啡馆 还有很多好的豆子，改天烘培好邀请你们来品尝。
0,@宝贝刘小小 要来家里做客，高规格接待！[偷笑]兔子长颈鹿小熊粉色波点小毛毯..全都扔洗衣机甩干净太阳底下暴晒过的！（为此洗坏了一只毛绒猫咪[泪]）
0,警察中一个流氓禽兽，会毁掉整个警界形象！立即建议人肉[抓狂][抓狂] //@传媒女生:转发微博
1,我也想要明信片[?] //@木夕兔Silkfloss：小原，今天收到了你寄来的明信片。[爱你] 永远爱音乐做音乐我们一起，我会记得。[心] //@田原：Esalen在加州的big sur，这篇游记算是冰山一角吧，过去在那里的一个月中我经历了人生中很重要的转化。
1,王府井书店就有，各大网站都有售哟//@冷小张: 你是no.1！第一个！[给力]其实活动发布之后我很快就质疑自己了，这个活动搞的不对头，很不科学，因为这跟抽奖送书不同，是需要先有付出的。不管那么多呐，有几个算几个。[哈哈]你让我看到了希望哦[嘻嘻]。@傻瓜的新衣
0,对@吃男食北 说：你的页面，好多好多签到啊。。。。[晕]
1,义乌成了网店的进货中心！[哈哈]
0,回想到真的很可惜啊！哪天雾大，刚阴沉沉，蒙蒙细雨的，路很难走，加上时间的紧迫，不得不放弃倒影中的仙乃日，奔向五色海，但是此刻的美景在前，小不了一点叹息[抓狂]
1,除了书记 都很2//@东海的圣洁: 之后再见雷老师居然是三年后的台北 //@林内: Regina太醒目[鼓掌]
1,[嘻嘻]许老师犀利 //@许群: 是博主第一个追尾，恼了吧？[偷笑]
0,的确是，大好青春献给了法兰西?[抓狂] //@我是李三友:  @我叫沛小牙 @Christian_胡 @wanidanini 来容易，想毕业可没那么简单。来吧来吧，来吧大好青春美丽年华来葬送吧。//@华丽的猪蹄儿爱吃火锅儿:应该改为各大法国高校债台高筑，想借中国学生钱包替自己还债[睡觉]
0,//@徐昕:[泪]
1,@黄记煌-黄耕 西北行今天上午到成都凯德广场黄记煌考察工作[围观]店里各方面比他上一次来考察都有了明显改善[威武]有付出必有收获[给力]大家继续努力啊[鼓掌][鼓掌] 我在:http://t.cn/zQ8J53b
1,姚式大嘴，我嘴大，我光荣[嘻嘻]
1,金银花枸杞茶[哈哈]
1,"孩子们一天天长大了！[爱心传递] //@儿童希望之家:happy, happy, happy...[哈哈]"
0,俄航还能坐吗[泪] //@法国橙子网:经@法国航空AirFrance 确认，在俄罗斯空中交通管制的要求下，3月26号从上海飞往巴黎的AF111航班在进入俄罗斯领空范围前做了45分钟盘旋，然后继续前往目的地巴黎。因俄罗斯从拜科努尔航天发射场发射联盟号火箭，故对哈萨克斯坦和吉尔吉斯斯坦领空及相关空域进行了关闭。
1,冬至快?[太开心] ~~~今晚?子、八珍?、??， 一?都不能少[嘻嘻] !!! 出???去啦~~~[太开心]
1,追溯点赞党的起源[嘻嘻][嘻嘻]
0,露台[抓狂][抓狂][抓狂][抓狂] //@懒人业余餐厅厦门店:@懒人业余餐厅    //@BH-judy:[呵呵]欢迎常来
1,回复@博闻咖啡馆:电话报名才是有效的报名方式哦~[嘻嘻] //@博闻咖啡馆:报名！
1,真的嘿！咱家居然上榜嘞~[嘻嘻] //@漂网学徒老杨:哎呦，有上榜哎。 //@互联网的那点事:拿完年终奖想跳槽的可以看看这个：http://t.cn/8kss2tA
0,维稳头子真是个大坏蛋！[衰]//@阿德1968:维稳者即造乱者……
0,早安各位...尼玛悲催的人儿忙到现在还没合过眼[泪]...快不行了，我要去碎了碎了...[泪][泪][泪][  #Weico+#
1,真的吗？ //@BTV火旺: [鼓掌][鼓掌][鼓掌]
1,祝贺！！[鼓掌]@宋玉伟2010
1,是啊，这是一件多么愉快的事！[哈哈]//@花花世界-花花哥: 那必须变漂亮[太开心]//@崔玉Nicholas:哇哦，好久没去了，变漂亮不少啊！
1,螃姑娘今晚大显身手，进吧台为我调了杯酒[偷笑]@螃蜞shirley [鼓掌][鼓掌][鼓掌][赞][赞][赞][爱你]
0,虽身为黑龙江人但是也支持，这是我们能做的一点点的支持！为狗狗[泪]
1,我一眼看见彭小坦了[哈哈]//@无气质大中分: 眼花的阵容。。
0,是的，那天[泪][泪][泪][泪][泪] //@禽兽之变诈几何哉:那天我们全都[泪][泪][泪][泪][泪] //@李维敏127: 再转一次。
1,[花心] //@iam王璞:什刹海畔的经典下午茶[哈哈] @朱润润
0,赔！这是人家昨天刚收到的礼物吖！@猫叔富贵 [哼] [泪]
0,西城男孩告别演出！场面很棒！my love 全长一起嗨，声音真是完美！[钱][抓狂][抓狂][抓狂]
0,我的第一次被追，脖子都扭到了！[泪][泪][泪][泪][泪][泪][泪]
0,//@创业野熊://@王强_99:流氓！[怒]//@危机管理专家曹志新:古代强收过路钱叫土匪，现在政府抢钱那叫“政策”！[怒]
0,缤纷啊 //@KOBEXIA:BLUE内款！ //@lovebuzz楠:@董少爷午饭有着落了  //@北京美食攻略:【麦当劳可乐杯第四季】我想要全套！！ [抓狂] 收集控有木有！！！
0,今天的路线真吓人，从南到北再到很北的森林公园附近，[泪]，等空些我就去考个中国驾照买个smart！
0,【写给八喜的第50封信】八喜，麻麻今天在家里上网开始给你囤货。总结了各位有经验麻麻的心得之后列了个表。神马软头体温计、洗澡水温计、婴儿专用剪刀、奶瓶刷、防撞桌角、口水巾.....多了个人儿果然不一样，从质量品牌价格，比较了京东、红孩子、卓越等各大网站，晕啊，看来任重而道远呀！[抓狂]
1,您这篇长长的表扬信，我们深深地被感动了，感谢凌阿姨的辛勤工作，更要感谢有您这样理解我们的雇主，能为您提供周到的服务，是嘉乐会的一贯宗旨[抱抱]
1,[偷笑] //@行智传播:现场小花絮~开机第一场戏是高难度的内心戏，难怪又烟又酒咧..友情小提示：喝酒不开车 开车不喝酒喔！[拍手]//@黄珏JJ: 今现场有位可爱的童鞋问我：@张译 是演聋哑人吗？怎么拍大半天了都没一句话啊[哈哈] 乐得我[嘻嘻] 开机一上来就是内心戏也难为张译了 但他演得非常到位
1,谢谢喜欢我家的玛克丽[哈哈]
1,哈哈哈~解说真给力~~//@张鑫-张小宝：哈哈旁白太有意思了[哈哈] //@无脖有运---胡博：转发微博。
0,也许吧，有时候品牌是不是出现了不重要，重要的是参与的过程，有他们一笔就够了 //@菜头文化:回复@Zipose方思阳:噢。。。那些花了大钱却没有被看出来的品牌商肯定很伤心。。。。[泪] //@Zipose方思阳:回复@菜头文化:有，移动G3
1,"报告领导：称谭总不好，您叫她昱君她高兴[偷笑] //@边疆边吃边说:谭总，是起得早还是没睡呢？[哈哈]//@谭育君77: 说的正是边老师---舌尖上的大师[鼓掌] //@边疆边吃边说:[ok]""以苛刻品天下味道”。 //@谭育君77: 品菜肴悟佛道[good] //@享--受--生--活:[赞]@边疆边吃边说 @热点红姨"
1,《哈尔的移动城堡》看了一遍又一遍~~~~[亲亲]
0,求亲笔签名版[抓狂][鼓掌] //@娜小鱼儿:回复  @真面目素人 :月中全国新华书店上市，下周，京东、卓越、当当有售[嘻嘻]多谢支持[兔子] // @真面目素人 :这书啥时上市销售？ // @娜小鱼儿 :Wow，[偷笑]一定送本签名带唇印的 [亲亲]
0,我看到减肥的希望了！ //@NormalShawn32:腰也不疼了，腿也不酸了，肚子也下去了[偷笑]//@V爷_GuoAn:嚷嚷要减肥瘦腿的看过来[衰]
0,国家银行的工作人员怎么都如此傲慢？譬如农行宣武支行的这位――问你办理业务的工作人员去哪了，你说不知道！问你他大概多久回来，你也说不知道！问你他来单位了，你还说不知道！我想说，你丫是聋子瞎子你知道不知道啊？都在一个五平办公区工作，他来没来你不知道？！装B给谁看呢？！[怒][怒]
0,央视比我们惨多了[吃惊] //@张泉灵:我估计领导从来没盘算过，要维持24小时播出，楼里需要几张安静的床。自打防火，取缔了饮水机，夏天我就喝不上水，渴了，只有开水炉，放凉了，又忙去了。[泪] //
0,# #//@weiwei83108微波:回复@Always作瓜:侬跟伊讲侬是青山出来额！[哈哈]@糖米果de @Always作瓜 //@Always作瓜:[晕]师傅说我刹车油门踩得像神经病 //@Always作瓜:东南夜总会[偷笑]
1,@泓泰阳云南菜餐厅 环境优雅，菜品很云南，300道菜品供您挑选[鼓掌]@小户行 @赵晗 @一坐一忘 @一坐一忘景宏
0,尼玛我过敏了[衰]
1,那些天天在一起的日子里无论如何也想不到长大是这样的[爱你]晚安少女们
0,震惊！5个流浪儿童一起被冻死！[泪] 吃屎的当地民政部门！
0,长椿街地铁排队安检居然用了10多分钟，直接结果就是我赶不上班车[抓狂][哼][鄙视][挖鼻屎][衰]
0,[泪]谢谢
1,回覆@胡慧?:哈哈，好正就真！幽默搞笑，老少咸宜[嘻嘻] //@胡慧?:Thx thx for support but those vdos really not for all ppl too 自我中心及老?not for the youngs... //@恒一flowerpeople:泰?通不?泰??日本，一?有?喜！[抓狂]
1,卧槽。。。后面的哥们快哭了[哈哈]
0,#拼图#7月14日晚快乐大本营十五周年特别节目，[衰][爱心传递][奥特曼]快乐家族初来大本营视频精彩放送，提前惊爆五张处女照，你还有印象吗？！@何炅 @李维嘉 @谢娜 @杜海涛Hito @吴昕[?][龙卷风][蛋糕]
1,[哈哈]//@吴越在线网: 大概除了吴江话，很少有方言会把这四个都变成俩字的吧？[偷笑]
1,亲，自助午餐设在1楼@嘉品餐厅 海鲜，刺身应有尽有，238元每位+15%服务费。也有零点菜单供您选择。欢迎光临哦！[可爱] //@月桂树家:@北京嘉里大酒店 ，你家有自助餐吗？午餐是什么标准呢 //@北京嘉里大酒店:呼风唤雨般的都来吧
0,最早手机是爱立信的，后来觉得诺基亚的手机非常好用，几年工夫它们都被许多人“淡忘”，成了“日子越来越难过，裁员也家常便饭”了[泪]
0,[晕] //@倪睿箐:[汗][汗][汗]
1,[神马]想请教大人为何要@ 我//@杜小拧: @小豆冰棍J202 [哈哈]
0,回复@开始装逼的Dps_gogogo:马上去做。。。[泪流满面] //@开始装逼的Dps_gogogo:四月份的壁纸呢？ //@小兔子的DIY教室:我打算今天整理好做的内容，赶紧的。。。周末我潜水了。。。[泪]
1,多谢王老板包着干冰漂洋过海寄来滴好吃滴[鼓掌]@葫芦娃Rocky 做你滴魔豆无怨无悔[太开心]食品秀还满意么[偷笑]
0,珍惜生命，别拿生命熬夜//@空客A380V: [悲伤]小伙伴们，珍惜生命，别拿生命熬夜了...//@QS一叶知秋: 可怕的数字――连续几天凌晨3点才睡，要猝死！[吃惊]千万不能熬夜了...！[抓狂]
0,瞎琢磨//@毛楠:能能说：我牙疼...[抓狂] 。李林说：我帮您吹吹~[太开心] 哈哈哈~[哈哈] [哈哈] [哈哈] //@能能相声演员:我们俩这是怎么了
1,今冬的滑雪场肯定要火爆了[哈哈] 仅34元！原价238元的阳光雪山城堡滑雪场雪票+亚洲最大的室内马场参观！平日+周末+节假日均可使用！提供【雪鞋+雪板+雪仗+拖牵+全天不限时滑雪】北京市内两张起包邮！滑雪+零距离亲近纯血统名马！玩的必须给力！http://sinaurl.cn/h6LLFS
1,妈妈带着小小柴来探班！[爱你][爱你][爱你]@花神小姐Flora
0,//@姚科://@梦孟子:[可怜] //@海派潮淑:他们只能代表中国，不可能代表人！[怒][吃惊]
1,辛巴可以过个开心年了！！[嘻嘻]//@陌上灰羽: 哎呀呀哈库纳玛塔塔！！//@凤凰古城烟语客栈-掌柜:#2013中国最美风情客栈评选结果隆重揭晓！# 恭喜辛巴获得了他狗生之中的第一个奖项：最萌客栈宠物奖！来，辛巴，说点获奖感言！辛巴：汪汪…汪汪汪……（此处省略12678个汪~）[偷笑]
1,幼稚！PS：我快乐神~~//@青鸟和小树: [嘻嘻] @ChristyHu @则卷大饼的阿拉蕾 @IA_Yolanda @Anki_Anki @双子座购物狂Foniz @干嗓子 @裕玉1987 @流浪缇子 @幼稚的大叔微博
1,//@嘻哈包袱铺2队微博:[嘻嘻][威武] //@黑色麦芒:今晚很开心，谢谢嘻哈包袱铺带给我们的快乐，以后会关注支持你们的。[嘻嘻]//@嘻哈包袱铺官方微博:公安大学同学们齐刷刷的掌声，简直绕梁三日！[嘻嘻]
1,#发现玛克丽#好喝不，好喝不？[亲亲] http://t.cn/zTSy6GE
1,神图[嘻嘻]//@麦克弓长:// @秀才江湖 : 有一种极大的可能！逃犯王振轻根本没有抓到，否则何必作假！拍张照片又有何难！// @秀才江湖 : 只有那颗人头是逃犯的，其他都是偷天换租的，基本上是臧天朔的！谁夏天还穿棉衣！？当网民是白痴啊！// @浙江东边来2115784747 : 怎么回事
1,回复@中鑫之宝:但愿有一天，全城的早晨一起来听歌！[鼓掌] //@中鑫之宝:这个想法真不错哦，今天一大早来上班的时候，看到我们洗车房的小伙子们就在做操。刚刚好，大厅里还播着天儿的节目。感觉真不错嘞。好吧，提前祝天儿新年快乐，放假回来，继续听你的节目。
1,#饭后动动脑# 答案揭晓! 昆仑饭店 大堂西侧 易舍鲁菜餐厅的一角~ 喜欢的请举手![鼓掌]
0,//@Zhu哲哲：啊！笨笨～//@冷笑话精选: 我都要看哭了。。。[泪]
0,回覆@我最爱吃猪蹄儿:[鼓掌] //@我最爱吃猪蹄儿:回复@编辑郭强:楼上的哥哥很会捧场，[晕]
1,就喜欢这样的地儿[爱你]
0,面具或傀儡[失望] //@徐浩然:有谁不想长大[嘻嘻]
0,回复@LU_伶伶伶:哎呀！这个Mini Burger是以前为参加比赛专门自制的！你现在一说我自己都好怀念！[抓狂][抓狂][抓狂]//@LU_伶伶伶:请问下哦，这个mini汉堡在哪里有呀
1,[围观][围观]美女们！这个鞋子又来了！[爱心传递][爱心传递]都定好，还有几双大码的，喜欢的可以去试试[嘻嘻][嘻嘻]以后要是喜欢就要到店里买了[做鬼脸][做鬼脸]
0,回复@曼迪潇:呵呵，有机会我们去上海开店！[得意地笑] //@曼迪潇:回复@玖食龙虾餐厅:可惜现在不在北京了[泪][泪]不然肯定常来！
